station_id;fecha_hora;temp_promedio_aire;precipitacion_horaria;humed_rel_promedio;presion_atmosferica;radiacion_solar_max;veloc_max_viento;temp_minima;temp_maxima;direccion_del_viento;grados_dia;horas_frio
33;2021-01-01T03:00:00Z;12,1;0,0;89,3;994,8;1;0,0;11,8;12,4;150;NA;NA
33;2021-01-01T04:00:00Z;12,2;0,0;90,1;995,0;1;0,0;11,9;12,6;146;NA;NA
33;2021-01-01T05:00:00Z;11,8;0,0;90,9;996,3;1;0,0;11,5;12,0;146;NA;NA
33;2021-01-01T06:00:00Z;11,2;0,0;92,0;997,0;6;0,0;10,8;11,8;147;NA;NA
33;2021-01-01T07:00:00Z;12,5;0,0;92,3;998,5;87;0,2;11,3;13,5;180;NA;NA
33;2021-01-01T08:00:00Z;15,7;0,0;87,5;999,4;234;0,2;14,1;17,4;177;NA;NA
33;2021-01-01T09:00:00Z;17,6;0,0;80,3;1000,1;457;1,1;16,8;18,6;268;NA;NA
33;2021-01-01T10:00:00Z;21,0;0,0;69,1;999,8;681;1,5;20,3;21,6;264;NA;NA
33;2021-01-01T11:00:00Z;21,3;0,0;67,5;999,6;732;1,7;20,7;21,9;264;NA;NA
33;2021-01-01T12:00:00Z;22,4;0,0;64,1;999,0;807;1,9;21,8;23,0;261;NA;NA
33;2021-01-01T13:00:00Z;24,1;0,0;59,8;998,5;823;2,0;23,0;25,2;268;NA;NA
33;2021-01-01T14:00:00Z;25,7;0,0;54,3;997,9;819;2,2;25,3;26,2;267;NA;NA
33;2021-01-01T15:00:00Z;26,4;0,0;51,0;997,3;773;3,0;26,2;26,6;272;NA;NA
33;2021-01-01T16:00:00Z;26,8;0,0;50,0;996,6;667;2,6;26,6;27,0;268;NA;NA
33;2021-01-01T17:00:00Z;25,5;0,0;52,8;996,0;534;3,0;24,5;26,4;265;NA;NA
33;2021-01-01T18:00:00Z;22,8;0,0;61,3;996,0;372;3,2;22,2;24,1;254;NA;NA
33;2021-01-01T19:00:00Z;20,6;0,0;69,5;996,3;129;2,4;19,7;21,5;256;NA;NA
33;2021-01-01T20:00:00Z;17,9;0,0;77,8;997,0;28;1,7;17,0;18,8;260;NA;NA
33;2021-01-01T21:00:00Z;16,0;0,0;84,3;997,5;1;0,7;15,5;16,5;230;NA;NA
33;2021-01-01T22:00:00Z;15,2;0,0;86,7;997,7;1;0,0;15,1;15,4;205;NA;NA
33;2021-01-01T23:00:00Z;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;2021-01-02T00:00:00Z;13,5;0,0;90,6;997,8;1;0,0;12,9;14,6;205;704,65;NA
33;2021-01-02T01:00:00Z;12,6;0,0;91,8;997,4;1;0,0;12,3;13,3;205;NA;NA
33;2021-01-02T02:00:00Z;11,8;0,0;92,9;997,2;1;0,0;11,7;12,0;205;NA;NA
33;2021-01-02T03:00:00Z;12,5;0,0;93,6;997,4;1;0,0;11,4;13,7;205;NA;NA
33;2021-01-02T04:00:00Z;14,2;0,0;93,0;997,5;1;0,0;14,1;14,2;205;NA;NA
33;2021-01-02T05:00:00Z;14,4;0,0;92,5;997,4;1;0,0;14,3;14,5;205;NA;NA
33;2021-01-02T06:00:00Z;14,6;0,0;92,0;998,0;1;0,0;14,5;14,6;205;NA;NA
33;2021-01-02T07:00:00Z;14,8;0,0;91,1;998,6;22;0,0;14,7;14,9;205;NA;NA
33;2021-01-02T08:00:00Z;15,1;0,0;89,9;999,1;66;0,0;15,0;15,4;204;NA;NA
33;2021-01-02T09:00:00Z;15,7;0,0;88,2;999,4;84;0,2;15,5;15,9;316;NA;NA
33;2021-01-02T10:00:00Z;16,2;0,0;87,1;999,7;183;1,5;15,9;16,3;316;NA;NA
33;2021-01-02T11:00:00Z;17,6;0,0;82,2;999,7;291;1,1;16,8;18,2;250;NA;NA
33;2021-01-02T12:00:00Z;20,4;0,0;73,9;999,4;827;1,9;19,3;21,5;282;NA;NA
33;2021-01-02T13:00:00Z;22,0;0,0;69,9;999,3;816;1,9;21,6;22,2;288;NA;NA
33;2021-01-02T14:00:00Z;23,9;0,0;64,2;998,8;807;2,2;22,8;24,8;261;NA;NA
33;2021-01-02T15:00:00Z;24,6;0,0;61,3;998,6;758;2,6;24,4;24,9;267;NA;NA
33;2021-01-02T16:00:00Z;24,6;0,0;60,2;998,3;664;3,2;24,3;25,1;265;NA;NA
33;2021-01-02T17:00:00Z;23,8;0,0;61,1;998,1;533;3,0;23,5;24,2;268;NA;NA
33;2021-01-02T18:00:00Z;23,2;0,0;62,5;997,7;374;2,4;22,6;23,6;261;NA;NA
33;2021-01-02T19:00:00Z;20,4;0,0;71,0;998,1;137;2,6;19,4;21,6;260;NA;NA
33;2021-01-02T20:00:00Z;17,8;0,0;78,3;999,1;27;1,9;16,7;18,8;244;NA;NA
33;2021-01-02T21:00:00Z;15,6;0,0;85,7;999,7;1;0,7;15,0;16,1;237;NA;NA
33;2021-01-02T22:00:00Z;14,8;0,0;88,2;1000,0;1;0,0;14,8;14,9;174;NA;NA
33;2021-01-02T23:00:00Z;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;2021-01-03T00:00:00Z;13,7;0,0;91,5;999,5;1;0,0;13,2;14,2;174;712,85;NA
33;2021-01-03T01:00:00Z;12,5;0,0;92,8;998,6;1;0,0;12,2;12,7;174;NA;NA
33;2021-01-03T02:00:00Z;12,0;0,0;93,8;998,4;1;0,0;11,8;12,3;174;NA;NA
33;2021-01-03T03:00:00Z;13,1;0,0;94,1;998,1;1;0,0;12,9;13,5;175;NA;NA
33;2021-01-03T04:00:00Z;13,8;0,0;93,6;997,8;1;0,0;13,7;14,0;177;NA;NA
33;2021-01-03T05:00:00Z;14,2;0,0;92,9;997,9;1;0,0;14,1;14,2;175;NA;NA
33;2021-01-03T06:00:00Z;14,3;0,0;92,5;997,9;4;0,0;14,2;14,3;177;NA;NA
33;2021-01-03T07:00:00Z;14,5;0,0;92,1;998,0;42;0,2;14,4;14,6;177;NA;NA
33;2021-01-03T08:00:00Z;14,8;0,0;91,2;998,3;51;1,3;14,7;14,9;260;NA;NA
33;2021-01-03T09:00:00Z;15,0;0,0;90,3;998,4;178;1,1;14,7;15,5;258;NA;NA
33;2021-01-03T10:00:00Z;16,3;0,0;86,5;998,3;273;1,1;15,9;16,8;261;NA;NA
33;2021-01-03T11:00:00Z;20,1;0,0;76,8;997,7;734;0,9;17,8;21,7;307;NA;NA
33;2021-01-03T12:00:00Z;23,4;0,0;65,2;997,1;801;1,3;22,5;24,9;271;NA;NA
33;2021-01-03T13:00:00Z;26,8;0,0;54,3;996,3;812;1,7;25,5;27,7;256;NA;NA
33;2021-01-03T14:00:00Z;27,5;0,0;51,8;996,0;802;3,2;27,1;27,7;265;NA;NA
33;2021-01-03T15:00:00Z;27,2;0,0;52,4;996,0;744;3,5;26,6;27,5;261;NA;NA
33;2021-01-03T16:00:00Z;26,4;0,0;53,7;996,0;647;3,5;26,0;26,9;261;NA;NA
33;2021-01-03T17:00:00Z;25,5;0,0;55,6;996,0;516;3,3;25,0;26,1;264;NA;NA
33;2021-01-03T18:00:00Z;24,4;0,0;58,8;995,9;368;2,8;24,1;24,9;263;NA;NA
33;2021-01-03T19:00:00Z;21,7;0,0;67,6;996,2;144;2,4;20,8;23,3;254;NA;NA
33;2021-01-03T20:00:00Z;18,7;0,0;76,6;996,9;28;1,1;17,8;19,9;246;NA;NA
33;2021-01-03T21:00:00Z;16,5;0,0;83,2;997,2;1;0,6;16,0;17,1;233;NA;NA
33;2021-01-03T22:00:00Z;15,8;0,0;86,0;997,0;1;0,0;15,6;15,9;234;NA;NA
33;2021-01-03T23:00:00Z;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;2021-01-04T00:00:00Z;13,3;0,0;91,6;996,7;1;0,0;13,2;13,6;233;722,60;NA
33;2021-01-04T01:00:00Z;12,7;0,0;93,1;995,6;1;0,0;12,4;13,0;233;NA;NA
33;2021-01-04T02:00:00Z;11,9;0,0;94,0;995,0;1;0,0;11,4;12,4;234;NA;NA
33;2021-01-04T03:00:00Z;11,4;0,0;94,6;994,7;1;0,0;11,0;11,9;234;NA;NA
33;2021-01-04T04:00:00Z;10,7;0,0;95,0;994,6;1;0,0;10,2;11,0;233;NA;NA
33;2021-01-04T05:00:00Z;10,6;0,0;95,4;994,6;1;0,0;10,2;11,1;232;NA;NA
33;2021-01-04T06:00:00Z;11,4;0,0;95,8;994,9;4;0,0;10,8;12,2;233;NA;NA
33;2021-01-04T07:00:00Z;13,4;0,0;95,9;995,1;61;0,7;13,0;13,8;319;NA;NA
33;2021-01-04T08:00:00Z;14,4;0,0;95,1;995,5;152;0,2;14,0;14,7;316;NA;NA
33;2021-01-04T09:00:00Z;16,2;0,0;91,2;995,4;477;0,9;15,1;17,6;275;NA;NA
33;2021-01-04T10:00:00Z;19,0;0,0;79,8;995,1;628;1,5;17,8;20,1;258;NA;NA
33;2021-01-04T11:00:00Z;23,7;0,0;66,2;994,8;743;1,5;22,2;25,4;251;NA;NA
33;2021-01-04T12:00:00Z;25,9;0,0;57,6;994,7;806;2,6;25,5;26,2;268;NA;NA
33;2021-01-04T13:00:00Z;27,3;0,0;54,2;994,5;813;3,0;26,9;27,8;261;NA;NA
33;2021-01-04T14:00:00Z;28,7;0,0;50,7;994,4;804;3,3;28,3;29,2;268;NA;NA
33;2021-01-04T15:00:00Z;28,2;0,0;51,1;994,9;753;3,0;27,8;28,5;268;NA;NA
33;2021-01-04T16:00:00Z;27,1;0,0;52,9;995,1;656;3,2;26,2;27,7;265;NA;NA
33;2021-01-04T17:00:00Z;25,7;0,0;55,0;995,5;522;3,0;25,5;25,9;268;NA;NA
33;2021-01-04T18:00:00Z;23,1;0,0;60,8;995,5;364;3,2;21,9;24,2;253;NA;NA
33;2021-01-04T19:00:00Z;20,9;0,0;65,8;996,2;157;2,4;19,7;21,6;250;NA;NA
33;2021-01-04T20:00:00Z;17,5;0,0;74,8;997,3;32;1,1;16,5;18,9;253;NA;NA
