station_id;fecha_hora;temp_promedio_aire;precipitacion_horaria;humed_rel_promedio;presion_atmosferica;radiacion_solar_max;veloc_max_viento;temp_minima;temp_maxima;direccion_del_viento;grados_dia;horas_frio
46;2021-01-01T03:00:00Z;13,6;0,0;83,2;1009,8;0;0,0;13,4;13,7;271;NA;NA
46;2021-01-01T04:00:00Z;13,3;0,0;84,8;1010,3;0;0,0;13,2;13,4;271;NA;NA
46;2021-01-01T05:00:00Z;13,1;0,0;86,5;1010,8;0;0,0;12,9;13,3;271;NA;NA
46;2021-01-01T06:00:00Z;12,1;0,0;87,8;1011,7;7;0,0;11,7;12,6;271;NA;NA
46;2021-01-01T07:00:00Z;12,2;0,0;90,2;1012,4;39;0,0;11,7;12,7;271;NA;NA
46;2021-01-01T08:00:00Z;14,3;0,0;82,0;1013,2;69;0,0;13,2;15,6;271;NA;NA
46;2021-01-01T09:00:00Z;20,4;0,0;57,0;1013,3;545;0,4;17,3;22,3;271;NA;NA
46;2021-01-01T10:00:00Z;23,3;0,0;49,2;1013,5;722;0,0;22,2;24,6;226;NA;NA
46;2021-01-01T11:00:00Z;25,1;0,0;47,5;1013,7;856;0,0;24,8;25,3;252;NA;NA
46;2021-01-01T12:00:00Z;26,3;0,0;47,8;1013,3;953;1,3;26,1;26,7;237;NA;NA
46;2021-01-01T13:00:00Z;26,7;0,0;48,2;1013,2;986;0,4;26,6;26,7;255;NA;NA
46;2021-01-01T14:00:00Z;27,0;0,0;47,3;1012,9;983;0,4;26,5;27,5;255;NA;NA
46;2021-01-01T15:00:00Z;28,2;0,0;46,8;1012,4;939;0,9;27,8;28,6;258;NA;NA
46;2021-01-01T16:00:00Z;28,3;0,0;45,5;1011,9;831;0,0;28,0;28,6;281;NA;NA
46;2021-01-01T17:00:00Z;27,8;0,0;47,0;1011,2;679;2,2;27,1;28,3;295;NA;NA
46;2021-01-01T18:00:00Z;26,3;0,0;48,8;1010,7;67;1,8;25,7;26,7;255;NA;NA
46;2021-01-01T19:00:00Z;25,4;0,0;50,0;1010,5;199;1,3;24,6;25,7;237;NA;NA
46;2021-01-01T20:00:00Z;22,9;0,0;56,0;1010,8;35;0,9;22,1;23,7;241;NA;NA
46;2021-01-01T21:00:00Z;20,8;0,0;61,5;1011,4;0;0,0;19,7;21,7;235;NA;NA
46;2021-01-01T22:00:00Z;18,7;0,0;69,5;1012,1;0;0,0;18,0;19,3;193;NA;NA
46;2021-01-01T23:00:00Z;17,5;0,0;75,0;1012,6;0;0,0;17,1;17,8;192;NA;NA
46;2021-01-02T00:00:00Z;15,7;0,0;82,8;1012,6;0;0,0;15,2;16,3;192;718,30;NA
46;2021-01-02T01:00:00Z;14,5;0,0;86,5;1012,6;0;0,0;14,2;14,8;192;NA;NA
46;2021-01-02T02:00:00Z;14,1;0,0;88,5;1012,4;0;0,0;14,0;14,2;192;NA;NA
46;2021-01-02T03:00:00Z;13,9;0,0;88,8;1012,1;0;0,0;13,5;14,3;192;NA;NA
46;2021-01-02T04:00:00Z;13,0;0,0;90,0;1012,0;0;0,0;12,6;13,4;192;NA;NA
46;2021-01-02T05:00:00Z;12,4;0,0;91,0;1012,4;0;0,0;12,1;12,7;192;NA;NA
46;2021-01-02T06:00:00Z;11,9;0,0;91,8;1013,0;0;0,0;11,6;12,1;192;NA;NA
46;2021-01-02T07:00:00Z;11,4;0,0;92,8;1013,7;42;0,0;11,3;11,5;192;NA;NA
46;2021-01-02T08:00:00Z;12,3;0,0;93,8;1014,0;109;0,0;11,6;13,3;192;NA;NA
46;2021-01-02T09:00:00Z;15,3;0,0;89,0;1013,9;545;0,0;14,2;16,0;340;NA;NA
46;2021-01-02T10:00:00Z;19,9;0,0;73,2;1013,3;707;0,0;17,6;21,9;349;NA;NA
46;2021-01-02T11:00:00Z;23,3;0,0;63,0;1013,3;842;0,4;22,3;24,2;343;NA;NA
46;2021-01-02T12:00:00Z;23,6;0,0;63,0;1013,2;1076;0,0;23,0;24,0;214;NA;NA
46;2021-01-02T13:00:00Z;25,4;0,0;59,2;1013,2;974;0,0;24,7;26,1;248;NA;NA
46;2021-01-02T14:00:00Z;26,4;0,0;56,0;1013,1;972;0,0;26,1;26,8;242;NA;NA
46;2021-01-02T15:00:00Z;26,8;0,0;54,2;1013,2;930;0,4;26,6;26,9;248;NA;NA
46;2021-01-02T16:00:00Z;26,2;0,0;54,2;1013,1;831;1,3;25,7;26,7;233;NA;NA
46;2021-01-02T17:00:00Z;25,5;0,0;56,0;1013,0;621;1,8;25,4;25,7;238;NA;NA
46;2021-01-02T18:00:00Z;24,9;0,0;56,0;1012,7;93;0,0;24,7;25,4;240;NA;NA
46;2021-01-02T19:00:00Z;24,1;0,0;57,8;1012,8;185;0,0;23,2;24,5;248;NA;NA
46;2021-01-02T20:00:00Z;21,7;0,0;63,2;1013,3;39;0,0;20,6;22,7;230;NA;NA
46;2021-01-02T21:00:00Z;19,3;0,0;69,0;1014,1;0;0,9;18,9;19,8;215;NA;NA
46;2021-01-02T22:00:00Z;18,0;0,0;73,2;1014,8;0;0,0;17,2;18,7;215;NA;NA
46;2021-01-02T23:00:00Z;16,4;0,0;79,3;1015,2;0;0,0;15,8;16,9;207;NA;NA
46;2021-01-03T00:00:00Z;15,0;0,0;83,2;1015,3;0;0,0;14,7;15,4;207;727,40;NA
46;2021-01-03T01:00:00Z;14,4;0,0;86,8;1014,9;0;0,0;14,4;14,5;207;NA;NA
46;2021-01-03T02:00:00Z;14,7;0,0;86,8;1014,4;0;0,0;14,6;14,8;207;NA;NA
46;2021-01-03T03:00:00Z;14,2;0,0;87,0;1013,6;0;0,0;14,2;14,4;207;NA;NA
46;2021-01-03T04:00:00Z;14,0;0,0;88,0;1013,4;0;0,0;13,5;14,3;207;NA;NA
46;2021-01-03T05:00:00Z;13,2;0,0;89,8;1013,9;0;0,0;13,1;13,3;207;NA;NA
46;2021-01-03T06:00:00Z;12,7;0,0;91,0;1014,0;5;0,0;12,7;12,9;207;NA;NA
46;2021-01-03T07:00:00Z;12,9;0,0;91,8;1014,0;53;0,0;12,7;13,4;207;NA;NA
46;2021-01-03T08:00:00Z;14,9;0,0;90,5;1013,9;69;0,0;14,2;15,5;207;NA;NA
46;2021-01-03T09:00:00Z;19,1;0,0;75,5;1013,4;540;0,0;16,4;21,8;207;NA;NA
46;2021-01-03T10:00:00Z;23,5;0,0;62,0;1012,9;719;0,0;22,7;23,8;207;NA;NA
46;2021-01-03T11:00:00Z;25,1;0,0;59,5;1012,5;867;0,0;24,2;25,9;235;NA;NA
46;2021-01-03T12:00:00Z;27,4;0,0;52,8;1012,1;954;0,0;26,3;28,2;235;NA;NA
46;2021-01-03T13:00:00Z;29,1;0,0;48,2;1012,0;986;0,0;28,7;29,4;256;NA;NA
46;2021-01-03T14:00:00Z;29,8;0,0;49,8;1011,7;983;0,0;29,3;30,2;253;NA;NA
46;2021-01-03T15:00:00Z;30,6;0,0;46,2;1011,3;940;0,0;30,4;30,8;269;NA;NA
46;2021-01-03T16:00:00Z;31,1;0,0;45,8;1010,9;831;0,0;30,9;31,2;234;NA;NA
46;2021-01-03T17:00:00Z;29,7;0,0;47,5;1010,5;670;0,4;29,0;30,6;302;NA;NA
46;2021-01-03T18:00:00Z;27,5;0,0;50,8;1010,1;142;0,0;26,9;28,3;239;NA;NA
46;2021-01-03T19:00:00Z;26,1;0,0;51,0;1010,2;183;0,9;25,2;26,9;246;NA;NA
46;2021-01-03T20:00:00Z;24,0;0,0;54,0;1010,9;35;0,4;23,2;24,7;231;NA;NA
46;2021-01-03T21:00:00Z;22,4;0,0;56,8;1011,5;0;0,0;21,8;22,8;200;NA;NA
46;2021-01-03T22:00:00Z;20,4;0,0;64,8;1011,8;0;0,0;19,3;21,3;173;NA;NA
46;2021-01-03T23:00:00Z;18,2;0,0;72,0;1012,1;0;0,0;17,7;18,8;173;NA;NA
46;2021-01-04T00:00:00Z;16,3;0,0;79,2;1012,2;0;0,0;15,7;16,9;173;739,30;NA
46;2021-01-04T01:00:00Z;15,5;0,0;82,2;1011,6;0;0,0;15,2;15,9;173;NA;NA
46;2021-01-04T02:00:00Z;14,5;0,0;84,8;1010,9;0;0,0;14,1;15,1;173;NA;NA
46;2021-01-04T03:00:00Z;13,4;0,0;88,2;1010,2;0;0,0;12,8;13,9;173;NA;NA
46;2021-01-04T04:00:00Z;12,4;0,0;89,8;1010,1;0;0,0;12,0;12,7;173;NA;NA
46;2021-01-04T05:00:00Z;11,7;0,0;90,8;1010,3;0;0,0;11,6;11,8;173;NA;NA
46;2021-01-04T06:00:00Z;11,5;0,0;91,8;1010,3;5;0,0;11,4;11,6;173;NA;NA
46;2021-01-04T07:00:00Z;11,8;0,0;92,8;1010,5;42;0,0;11,4;12,3;173;NA;NA
46;2021-01-04T08:00:00Z;14,5;0,0;92,8;1010,9;51;0,0;12,9;16,4;173;NA;NA
46;2021-01-04T09:00:00Z;20,9;0,0;71,5;1010,6;545;0,0;18,0;23,3;192;NA;NA
46;2021-01-04T10:00:00Z;25,2;0,0;54,2;1010,0;728;0,0;24,2;26,1;163;NA;NA
