station_id;fecha_hora;temp_promedio_aire;precipitacion_horaria;humed_rel_promedio;presion_atmosferica;radiacion_solar_max;veloc_max_viento;temp_minima;temp_maxima;direccion_del_viento;grados_dia;horas_frio
45;2021-01-01T03:00:00Z;14,2;0,0;55,2;1009,1;0;0,9;14,1;14,4;284;NA;NA
45;2021-01-01T04:00:00Z;14,6;0,0;54,2;1009,6;0;0,4;14,2;14,9;284;NA;NA
45;2021-01-01T05:00:00Z;13,7;0,0;57,5;1010,2;0;0,9;13,5;13,8;284;NA;NA
45;2021-01-01T06:00:00Z;12,4;0,0;59,5;1011,0;7;0,9;11,7;13,3;284;NA;NA
45;2021-01-01T07:00:00Z;12,5;0,0;59,2;1011,9;139;0,0;11,7;13,6;284;NA;NA
45;2021-01-01T08:00:00Z;16,0;0,0;49,2;1012,5;325;1,8;14,7;17,3;284;NA;NA
45;2021-01-01T09:00:00Z;18,1;0,0;45,2;1012,9;501;4,9;17,3;18,9;302;NA;NA
45;2021-01-01T10:00:00Z;20,2;0,0;43,2;1013,1;671;6,3;19,4;20,8;290;NA;NA
45;2021-01-01T11:00:00Z;21,8;0,0;41,5;1013,2;800;3,1;21,3;22,9;296;NA;NA
45;2021-01-01T12:00:00Z;23,7;0,0;36,0;1012,9;877;4,9;23,1;24,4;316;NA;NA
45;2021-01-01T13:00:00Z;25,5;0,0;35,2;1012,6;919;4,5;24,7;26,1;304;NA;NA
45;2021-01-01T14:00:00Z;26,5;0,0;32,5;1012,1;919;5,8;25,5;27,2;323;NA;NA
45;2021-01-01T15:00:00Z;27,9;0,0;31,0;1011,5;879;4,9;27,4;28,2;297;NA;NA
45;2021-01-01T16:00:00Z;28,0;0,0;31,0;1011,0;779;5,4;27,8;28,3;327;NA;NA
45;2021-01-01T17:00:00Z;27,3;0,0;32,5;1010,4;631;5,8;26,8;27,9;313;NA;NA
45;2021-01-01T18:00:00Z;26,0;0,0;35,2;1009,9;454;7,2;25,5;26,8;282;NA;NA
45;2021-01-01T19:00:00Z;24,2;0,0;39,8;1009,9;262;6,7;23,3;25,1;299;NA;NA
45;2021-01-01T20:00:00Z;21,7;0,0;46,0;1010,5;76;3,1;20,4;22,7;333;NA;NA
45;2021-01-01T21:00:00Z;18,8;0,0;52,8;1011,3;0;3,1;18,2;19,5;304;NA;NA
