station_id;fecha_hora;temp_promedio_aire;precipitacion_horaria;humed_rel_promedio;presion_atmosferica;radiacion_solar_max;veloc_max_viento;temp_minima;temp_maxima;direccion_del_viento;grados_dia;horas_frio
12;2021-01-01T03:00:00Z;15,5;0,0;67,3;883,2;1;0,0;15,3;15,8;197;NA;NA
12;2021-01-01T04:00:00Z;14,5;0,0;72,2;883,6;1;0,0;14,1;14,9;197;NA;NA
12;2021-01-01T05:00:00Z;14,2;0,0;73,4;883,8;1;0,0;13,8;14,8;197;NA;NA
12;2021-01-01T06:00:00Z;14,9;0,0;70,1;883,9;2;0,0;14,6;15,4;222;NA;NA
12;2021-01-01T07:00:00Z;14,5;0,0;73,1;884,6;19;0,0;13,2;15,9;236;NA;NA
12;2021-01-01T08:00:00Z;14,5;0,0;79,2;885,3;359;0,0;13,2;16,5;282;NA;NA
12;2021-01-01T09:00:00Z;18,8;0,0;64,3;885,6;589;0,0;18,5;19,4;340;NA;NA
12;2021-01-01T10:00:00Z;21,2;0,0;55,6;885,6;799;0,5;19,4;23,8;319;NA;NA
12;2021-01-01T11:00:00Z;25,5;0,0;41,5;885,0;966;0,5;23,7;26,8;357;NA;NA
12;2021-01-01T12:00:00Z;28,1;0,0;31,6;884,2;1081;3,0;27,7;28,9;306;NA;NA
12;2021-01-01T13:00:00Z;32,4;0,0;23,6;883,7;1129;2,5;31,6;33,1;348;NA;NA
12;2021-01-01T14:00:00Z;33,5;0,0;21,4;883,1;1126;3,0;33,1;34,2;345;NA;NA
12;2021-01-01T15:00:00Z;32,6;0,0;22,4;882,7;1081;3,5;32,0;33,8;336;NA;NA
12;2021-01-01T16:00:00Z;32,8;0,0;22,0;882,1;946;3,0;32,2;34,1;341;NA;NA
12;2021-01-01T17:00:00Z;32,0;0,0;22,4;881,3;764;3,0;31,2;32,6;343;NA;NA
12;2021-01-01T18:00:00Z;29,5;0,0;25,2;881,3;548;2,5;27,9;31,0;316;NA;NA
12;2021-01-01T19:00:00Z;26,8;0,0;29,7;881,8;36;3,0;26,1;27,4;316;NA;NA
12;2021-01-01T20:00:00Z;25,3;0,0;34,0;882,2;17;3,0;24,9;25,7;285;NA;NA
12;2021-01-01T21:00:00Z;22,7;0,0;41,6;883,2;1;3,5;20,9;24,1;286;NA;NA
12;2021-01-01T22:00:00Z;18,9;0,0;52,3;884,1;1;0,5;18,2;20,2;244;NA;NA
12;2021-01-01T23:00:00Z;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
12;2021-01-02T00:00:00Z;16,3;0,0;60,2;885,0;1;0,5;15,8;17,2;233;1500,50;NA
12;2021-01-02T01:00:00Z;14,9;0,0;66,5;885,2;1;0,0;14,5;15,3;239;NA;NA
12;2021-01-02T02:00:00Z;14,9;0,0;66,7;884,7;1;0,5;14,4;15,4;223;NA;NA
12;2021-01-02T03:00:00Z;15,0;0,0;65,7;883,9;1;0,0;14,8;15,4;192;NA;NA
12;2021-01-02T04:00:00Z;15,3;0,0;64,6;883,5;1;0,0;14,9;15,6;191;NA;NA
12;2021-01-02T05:00:00Z;14,8;0,0;66,9;883,5;1;0,5;14,6;15,0;188;NA;NA
12;2021-01-02T06:00:00Z;14,8;0,0;67,1;883,9;2;0,5;14,7;14,9;201;NA;NA
12;2021-01-02T07:00:00Z;13,6;0,0;73,4;884,6;19;0,0;13,2;14,2;243;NA;NA
12;2021-01-02T08:00:00Z;15,6;0,0;68,9;885,0;363;0,0;12,8;18,2;244;NA;NA
12;2021-01-02T09:00:00Z;20,2;0,0;54,9;885,0;594;0,0;19,7;20,7;355;NA;NA
12;2021-01-02T10:00:00Z;20,9;0,0;53,7;885,1;803;0,5;20,1;22,1;299;NA;NA
12;2021-01-02T11:00:00Z;25,4;0,0;38,9;884,7;973;1,0;22,9;27,7;352;NA;NA
12;2021-01-02T12:00:00Z;27,7;0,0;29,2;884,2;1089;3,0;27,3;28,2;333;NA;NA
12;2021-01-02T13:00:00Z;30,4;0,0;23,6;883,8;1129;3,0;28,9;31,6;306;NA;NA
12;2021-01-02T14:00:00Z;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
12;2021-01-02T15:00:00Z;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
12;2021-01-02T16:00:00Z;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
12;2021-01-02T17:00:00Z;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
12;2021-01-02T18:00:00Z;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
12;2021-01-02T19:00:00Z;18,6;0,0;23,8;662,1;29;2,5;0,0;25,2;296;NA;NA
12;2021-01-02T20:00:00Z;23,5;0,0;35,3;883,5;17;3,5;22,8;24,1;274;NA;NA
12;2021-01-02T21:00:00Z;21,4;0,0;42,5;884,2;1;3,0;20,4;22,2;267;NA;NA
12;2021-01-02T22:00:00Z;17,9;0,0;56,2;884,8;1;0,5;17,3;19,0;257;NA;NA
12;2021-01-02T23:00:00Z;17,2;0,0;59,6;885,1;1;0,5;17,2;17,2;232;NA;NA
12;2021-01-03T00:00:00Z;16,0;0,0;62,8;885,0;1;0,0;15,4;16,4;229;1512,50;NA
12;2021-01-03T01:00:00Z;14,8;0,0;66,6;884,7;1;0,0;14,6;15,3;183;NA;NA
12;2021-01-03T02:00:00Z;14,5;0,0;69,4;884,4;1;0,0;14,3;14,6;191;NA;NA
12;2021-01-03T03:00:00Z;14,6;0,0;68,1;883,7;1;0,5;14,1;15,4;212;NA;NA
12;2021-01-03T04:00:00Z;15,4;0,0;62,8;883,4;1;0,5;15,3;15,5;218;NA;NA
12;2021-01-03T05:00:00Z;15,5;0,0;60,5;883,7;1;0,5;15,1;16,0;205;NA;NA
12;2021-01-03T06:00:00Z;15,1;0,0;60,9;884,0;2;1,0;14,7;15,7;219;NA;NA
12;2021-01-03T07:00:00Z;15,2;0,0;60,2;884,6;16;0,5;14,9;15,6;218;NA;NA
