station_id;fecha_hora;temp_promedio_aire;precipitacion_horaria;humed_rel_promedio;presion_atmosferica;radiacion_solar_max;veloc_max_viento;temp_minima;temp_maxima;direccion_del_viento;grados_dia;horas_frio
20;2021-01-01T03:00:00Z;14,2;0,0;73,0;1010,0;0;0,9;14,1;14,3;224;NA;NA
20;2021-01-01T04:00:00Z;13,2;0,0;77,5;1010,8;0;0,0;12,7;14,0;224;NA;NA
20;2021-01-01T05:00:00Z;13,1;0,0;79,0;1011,5;0;0,4;12,6;13,7;255;NA;NA
20;2021-01-01T06:00:00Z;12,8;0,0;81,0;1012,3;0;0,4;12,6;13,1;249;NA;NA
20;2021-01-01T07:00:00Z;12,4;0,0;85,0;1013,4;30;0,9;12,2;12,7;317;NA;NA
20;2021-01-01T08:00:00Z;13,9;0,0;83,2;1013,9;47;0,9;12,8;15,2;317;NA;NA
20;2021-01-01T09:00:00Z;16,4;0,0;76,0;1014,5;67;2,2;15,6;17,2;245;NA;NA
20;2021-01-01T10:00:00Z;18,5;0,0;70,5;1014,8;506;1,3;17,8;19,2;248;NA;NA
20;2021-01-01T11:00:00Z;20,7;0,0;63,8;1014,3;842;1,8;19,7;21,6;249;NA;NA
20;2021-01-01T12:00:00Z;23,3;0,0;57,8;1013,8;942;1,8;22,2;24,3;251;NA;NA
20;2021-01-01T13:00:00Z;25,8;0,0;50,5;1013,0;986;1,8;24,8;26,6;235;NA;NA
20;2021-01-01T14:00:00Z;27,3;0,0;43,5;1012,4;983;1,8;26,8;27,8;268;NA;NA
20;2021-01-01T15:00:00Z;28,3;0,0;42,5;1011,8;954;3,6;28,2;28,4;268;NA;NA
20;2021-01-01T16:00:00Z;28,2;0,0;43,2;1011,1;863;2,7;28,1;28,3;277;NA;NA
20;2021-01-01T17:00:00Z;28,4;0,0;39,8;1010,7;722;2,7;28,2;28,6;245;NA;NA
20;2021-01-01T18:00:00Z;27,5;0,0;42,0;1010,4;538;2,7;26,6;28,2;286;NA;NA
20;2021-01-01T19:00:00Z;24,5;0,0;48,2;1010,9;330;3,6;22,9;25,8;280;NA;NA
20;2021-01-01T20:00:00Z;21,1;0,0;57,2;1011,8;47;0,4;20,2;22,0;296;NA;NA
20;2021-01-01T21:00:00Z;18,4;0,0;65,8;1012,5;0;0,0;17,4;19,4;212;NA;NA
20;2021-01-01T22:00:00Z;16,3;0,0;73,2;1012,8;0;0,9;15,8;16,9;212;NA;NA
20;2021-01-01T23:00:00Z;14,8;0,0;78,7;1013,2;0;0,0;14,4;15,3;212;NA;NA
20;2021-01-02T00:00:00Z;14,0;0,0;80,8;1013,2;0;0,0;13,3;14,5;212;956,95;NA
20;2021-01-02T01:00:00Z;12,8;0,0;85,8;1013,6;0;0,0;12,6;13,1;212;NA;NA
20;2021-01-02T02:00:00Z;12,9;0,0;87,5;1013,4;0;0,4;12,6;13,4;212;NA;NA
20;2021-01-02T03:00:00Z;14,3;0,0;81,0;1012,7;0;3,1;13,9;14,6;76;NA;NA
20;2021-01-02T04:00:00Z;12,4;0,0;85,0;1012,9;0;0,4;11,8;13,2;263;NA;NA
20;2021-01-02T05:00:00Z;11,4;0,0;89,5;1013,5;0;0,0;11,2;11,7;263;NA;NA
20;2021-01-02T06:00:00Z;11,9;0,0;91,8;1013,9;0;2,7;11,6;12,2;263;NA;NA
20;2021-01-02T07:00:00Z;13,1;0,0;86,5;1014,0;30;4,5;12,6;13,5;75;NA;NA
20;2021-01-02T08:00:00Z;15,4;0,0;80,0;1014,2;47;1,8;13,7;16,7;223;NA;NA
20;2021-01-02T09:00:00Z;16,7;0,0;76,0;1014,1;60;2,2;16,3;17,6;222;NA;NA
20;2021-01-02T10:00:00Z;19,6;0,0;68,5;1013,8;297;1,3;18,4;20,6;233;NA;NA
20;2021-01-02T11:00:00Z;22,2;0,0;61,5;1013,4;846;1,8;21,1;23,0;262;NA;NA
20;2021-01-02T12:00:00Z;24,0;0,0;56,2;1013,3;947;2,7;23,3;24,6;225;NA;NA
20;2021-01-02T13:00:00Z;25,3;0,0;52,5;1013,4;990;2,7;25,0;25,8;228;NA;NA
20;2021-01-02T14:00:00Z;26,4;0,0;48,5;1013,1;990;3,6;26,0;26,6;283;NA;NA
20;2021-01-02T15:00:00Z;26,8;0,0;46,2;1013,1;953;3,6;26,6;27,2;273;NA;NA
20;2021-01-02T16:00:00Z;27,8;0,0;41,8;1012,6;868;1,8;27,4;28,2;260;NA;NA
20;2021-01-02T17:00:00Z;28,2;0,0;40,2;1012,2;737;3,1;28,1;28,3;259;NA;NA
20;2021-01-02T18:00:00Z;27,2;0,0;42,0;1012,4;547;2,7;26,9;27,7;261;NA;NA
20;2021-01-02T19:00:00Z;23,9;0,0;51,2;1013,1;341;2,7;22,7;24,9;325;NA;NA
20;2021-01-02T20:00:00Z;20,8;0,0;60,2;1014,0;49;1,8;19,9;21,6;236;NA;NA
20;2021-01-02T21:00:00Z;17,9;0,0;69,0;1014,6;0;0,9;16,8;19,1;260;NA;NA
20;2021-01-02T22:00:00Z;15,5;0,0;77,8;1015,1;0;0,9;15,0;16,2;260;NA;NA
20;2021-01-02T23:00:00Z;14,3;0,0;81,0;1015,6;0;0,9;13,8;14,7;260;NA;NA
20;2021-01-03T00:00:00Z;13,2;0,0;85,0;1015,4;0;0,0;12,9;13,4;260;966,75;NA
20;2021-01-03T01:00:00Z;12,6;0,0;86,8;1014,9;0;0,0;12,3;12,9;260;NA;NA
20;2021-01-03T02:00:00Z;12,0;0,0;88,2;1014,2;0;0,0;11,9;12,2;260;NA;NA
20;2021-01-03T03:00:00Z;11,6;0,0;88,5;1013,5;0;0,0;11,4;11,8;260;NA;NA
