station_id;fecha_hora;temp_promedio_aire;precipitacion_horaria;humed_rel_promedio;presion_atmosferica;radiacion_solar_max;veloc_max_viento;temp_minima;temp_maxima;direccion_del_viento;grados_dia;horas_frio
50;2021-01-01T03:00:00Z;13,1;0,0;61,8;1011,6;0,0;0,0;13,0;13,2;252;NA;NA
50;2021-01-01T04:00:00Z;13,1;0,0;62,5;1011,9;0,0;0,0;13,0;13,1;252;NA;NA
50;2021-01-01T05:00:00Z;12,7;0,0;63,3;1012,7;0,0;0,0;12,5;12,8;252;NA;NA
50;2021-01-01T06:00:00Z;11,8;0,0;64,2;1013,1;0,0;0,0;11,5;12,3;252;NA;NA
50;2021-01-01T07:00:00Z;12,1;0,0;64,2;1014,3;191,0;0,0;11,4;13,5;252;NA;NA
50;2021-01-01T08:00:00Z;15,3;0,0;56,3;1015,7;239,7;0,0;14,2;16,1;252;NA;NA
50;2021-01-01T09:00:00Z;17,2;0,0;52,2;1016,4;178,0;0,0;16,6;18,0;244;NA;NA
50;2021-01-01T10:00:00Z;19,1;0,0;48,2;1016,6;738,2;0,0;18,3;19,8;242;NA;NA
50;2021-01-01T11:00:00Z;20,9;0,0;46,0;1016,4;793,0;0,1;20,6;21,3;236;NA;NA
50;2021-01-01T12:00:00Z;22,3;0,0;47,2;1016,3;248,7;0,1;21,7;22,7;246;NA;NA
50;2021-01-01T13:00:00Z;23,6;0,0;44,3;1016,1;108,8;0,0;23,1;23,8;239;NA;NA
50;2021-01-01T14:00:00Z;24,9;0,0;41,0;1015,2;75,5;0,0;24,4;25,4;185;NA;NA
50;2021-01-01T15:00:00Z;26,2;0,0;34,0;1014,7;54,8;0,0;25,9;26,3;244;NA;NA
50;2021-01-01T16:00:00Z;26,3;0,0;35,0;1014,2;44,0;0,0;26,2;26,3;256;NA;NA
50;2021-01-01T17:00:00Z;25,4;0,0;37,0;1013,7;39,0;0,1;25,1;25,9;248;NA;NA
50;2021-01-01T18:00:00Z;24,3;0,0;41,0;1013,2;33,0;0,1;23,5;24,8;248;NA;NA
50;2021-01-01T19:00:00Z;22,2;0,0;46,0;1013,4;28,9;0,0;21,5;23,1;263;NA;NA
50;2021-01-01T20:00:00Z;19,5;0,0;53,0;1013,9;16,0;0,0;18,3;20,6;240;NA;NA
50;2021-01-01T21:00:00Z;16,7;0,0;57,5;1014,6;0,0;0,0;15,8;17,7;254;NA;NA
50;2021-01-01T22:00:00Z;14,8;0,0;62,0;1015,0;0,0;0,0;14,6;15,0;254;NA;NA
50;2021-01-01T23:00:00Z;14,3;0,0;63,3;1015,0;0,0;0,0;14,1;14,5;252;NA;NA
50;2021-01-02T00:00:00Z;13,7;0,0;64,0;1015,0;0,0;0,0;13,6;13,9;252;664,60;NA
50;2021-01-02T01:00:00Z;13,3;0,0;65,0;1014,7;0,0;0,0;13,1;13,5;252;NA;NA
50;2021-01-02T02:00:00Z;13,0;0,0;65,3;1014,5;0,0;0,0;13,0;13,1;252;NA;NA
50;2021-01-02T03:00:00Z;13,5;0,0;66,0;1014,3;0,0;0,0;13,4;13,6;252;NA;NA
50;2021-01-02T04:00:00Z;13,6;0,0;65,0;1014,4;0,0;0,0;13,6;13,7;251;NA;NA
50;2021-01-02T05:00:00Z;13,6;0,0;65,0;1014,7;0,0;0,0;13,6;13,6;251;NA;NA
50;2021-01-02T06:00:00Z;13,6;0,0;65,0;1015,3;0,0;0,0;13,6;13,6;251;NA;NA
50;2021-01-02T07:00:00Z;13,8;0,0;64,8;1015,8;12,0;0,0;13,7;13,9;227;NA;NA
50;2021-01-02T08:00:00Z;14,2;0,0;63,3;1016,0;32,0;0,0;14,0;14,3;227;NA;NA
50;2021-01-02T09:00:00Z;14,9;0,0;61,0;1016,4;58,1;0,2;14,7;15,0;277;NA;NA
50;2021-01-02T10:00:00Z;15,4;0,0;59,2;1016,8;83,4;0,0;15,1;15,7;248;NA;NA
50;2021-01-02T11:00:00Z;16,8;0,0;56,0;1017,0;234,0;0,2;16,3;17,3;225;NA;NA
50;2021-01-02T12:00:00Z;19,5;0,0;52,8;1016,3;761,8;0,1;18,2;20,4;244;NA;NA
50;2021-01-02T13:00:00Z;21,2;0,0;48,0;1015,9;108,0;0,0;20,8;21,8;353;NA;NA
50;2021-01-02T14:00:00Z;23,5;0,0;46,5;1015,7;77,8;0,1;23,0;23,8;246;NA;NA
