station_id;fecha_hora;temp_promedio_aire;precipitacion_horaria;humed_rel_promedio;presion_atmosferica;radiacion_solar_max;veloc_max_viento;temp_minima;temp_maxima;direccion_del_viento;grados_dia;horas_frio
21;2021-01-01T03:00:00Z;13,6;0,0;84,8;984,9;1;1,5;13,4;14,1;239;NA;NA
21;2021-01-01T04:00:00Z;12,9;0,0;87,4;985,3;1;0,0;12,2;13,3;248;NA;NA
21;2021-01-01T05:00:00Z;12,8;0,0;90,0;986,5;1;1,5;12,2;13,4;248;NA;NA
21;2021-01-01T06:00:00Z;13,2;0,0;89,9;987,2;12;0,5;12,7;13,5;281;NA;NA
21;2021-01-01T07:00:00Z;13,9;0,0;89,0;988,2;138;2,3;12,9;14,3;281;NA;NA
21;2021-01-01T08:00:00Z;15,4;0,0;83,5;989,1;202;2,8;14,9;15,9;215;NA;NA
21;2021-01-01T09:00:00Z;15,9;0,0;81,8;989,8;329;3,3;15,4;16,3;218;NA;NA
21;2021-01-01T10:00:00Z;17,6;0,0;76,1;989,5;1029;3,3;16,8;18,1;218;NA;NA
21;2021-01-01T11:00:00Z;19,5;0,0;68,6;989,0;1047;4,0;19,0;20,2;218;NA;NA
21;2021-01-01T12:00:00Z;21,3;0,0;63,1;988,1;1142;4,0;20,1;22,1;220;NA;NA
21;2021-01-01T13:00:00Z;24,4;0,0;52,1;987,4;1157;4,0;22,9;25,7;222;NA;NA
21;2021-01-01T14:00:00Z;26,9;0,0;44,6;986,6;1139;5,3;26,2;27,8;227;NA;NA
21;2021-01-01T15:00:00Z;27,8;0,0;42,1;986,0;1023;4,5;27,1;28,7;225;NA;NA
21;2021-01-01T16:00:00Z;27,8;0,0;41,5;985,3;831;4,8;27,7;28,0;215;NA;NA
21;2021-01-01T17:00:00Z;26,8;0,0;43,1;984,5;638;3,3;26,6;26,9;232;NA;NA
21;2021-01-01T18:00:00Z;25,0;0,0;46,2;984,7;431;4,0;24,0;25,9;216;NA;NA
21;2021-01-01T19:00:00Z;22,0;0,0;55,3;985,4;193;3,5;20,8;23,5;230;NA;NA
21;2021-01-01T20:00:00Z;18,8;0,0;66,2;986,3;21;4,0;18,0;19,6;229;NA;NA
21;2021-01-01T21:00:00Z;17,1;0,0;72,5;986,6;1;3,5;16,7;17,7;227;NA;NA
21;2021-01-01T22:00:00Z;16,1;0,0;76,8;986,9;1;1,5;15,9;16,3;211;NA;NA
21;2021-01-01T23:00:00Z;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
21;2021-01-02T00:00:00Z;14,1;0,0;85,1;987,5;1;1,0;13,9;14,3;199;723,25;NA
21;2021-01-02T01:00:00Z;13,7;0,0;88,6;987,3;1;0,3;13,3;13,8;194;NA;NA
21;2021-01-02T02:00:00Z;12,5;0,0;90,0;986,9;1;0,0;12,0;12,8;108;NA;NA
21;2021-01-02T03:00:00Z;12,8;0,0;90,8;986,9;1;0,3;12,4;13,7;160;NA;NA
21;2021-01-02T04:00:00Z;14,2;0,0;89,4;987,1;1;2,3;14,0;14,3;241;NA;NA
21;2021-01-02T05:00:00Z;14,1;0,0;87,5;987,3;1;0,5;13,9;14,3;333;NA;NA
21;2021-01-02T06:00:00Z;13,3;0,0;89,4;987,7;27;1,0;13,1;13,5;218;NA;NA
21;2021-01-02T07:00:00Z;15,2;0,0;85,0;988,1;244;0,5;13,9;16,8;343;NA;NA
21;2021-01-02T08:00:00Z;18,2;0,0;73,7;988,3;462;1,5;17,1;19,1;211;NA;NA
21;2021-01-02T09:00:00Z;18,9;0,0;70,4;988,0;677;3,5;18,2;19,6;213;NA;NA
21;2021-01-02T10:00:00Z;19,9;0,0;67,9;988,1;887;4,0;19,5;20,5;219;NA;NA
21;2021-01-02T11:00:00Z;20,6;0,0;65,3;988,1;1052;5,0;20,2;21,2;218;NA;NA
21;2021-01-02T12:00:00Z;21,4;0,0;62,1;988,1;1151;6,0;20,8;22,1;218;NA;NA
21;2021-01-02T13:00:00Z;23,6;0,0;55,5;988,0;1164;5,0;22,9;24,5;222;NA;NA
