station_id;fecha_hora;temp_promedio_aire;precipitacion_horaria;humed_rel_promedio;presion_atmosferica;radiacion_solar_max;veloc_max_viento;temp_minima;temp_maxima;direccion_del_viento;grados_dia;horas_frio
15;2021-01-01T03:00:00Z;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15;2021-01-01T04:00:00Z;13,4;0,0;87,1;948,7;1;0,5;13,4;13,4;181;NA;NA
15;2021-01-01T05:00:00Z;13,1;0,0;88,7;949,0;1;0,5;12,9;13,3;114;NA;NA
15;2021-01-01T06:00:00Z;12,8;0,0;91,2;950,0;8;0,5;12,6;12,9;107;NA;NA
15;2021-01-01T07:00:00Z;14,1;0,0;88,6;950,8;168;0,0;12,9;15,3;107;NA;NA
15;2021-01-01T08:00:00Z;16,5;0,0;79,2;951,0;379;0,5;15,8;17,2;107;NA;NA
15;2021-01-01T09:00:00Z;19,0;0,0;69,1;950,8;593;1,0;18,3;20,0;219;NA;NA
15;2021-01-01T10:00:00Z;21,4;0,0;60,1;950,5;787;1,5;20,5;22,2;248;NA;NA
15;2021-01-01T11:00:00Z;24,4;0,0;49,5;950,1;983;1,5;23,6;25,3;204;NA;NA
15;2021-01-01T12:00:00Z;26,4;0,0;42,5;949,6;1083;2,0;25,9;26,9;201;NA;NA
15;2021-01-01T13:00:00Z;28,5;0,0;38,1;948,9;1101;2,5;28,0;29,1;222;NA;NA
15;2021-01-01T14:00:00Z;29,8;0,0;33,9;948,6;1088;3,5;29,6;30,2;240;NA;NA
15;2021-01-01T15:00:00Z;30,0;0,0;33,2;948,2;1023;4,0;29,2;30,7;246;NA;NA
15;2021-01-01T16:00:00Z;30,2;0,0;31,6;947,5;854;3,5;29,7;30,6;272;NA;NA
15;2021-01-01T17:00:00Z;29,8;0,0;31,9;946,4;681;3,5;29,0;31,0;251;NA;NA
15;2021-01-01T18:00:00Z;28,5;0,0;34,3;946,2;483;3,5;27,7;29,6;247;NA;NA
15;2021-01-01T19:00:00Z;27,0;0,0;37,2;946,4;277;3,5;26,1;27,9;257;NA;NA
15;2021-01-01T20:00:00Z;24,7;0,0;41,2;947,0;84;2,5;23,8;25,5;263;NA;NA
15;2021-01-01T21:00:00Z;21,6;0,0;49,8;947,9;1;0,5;20,4;22,7;185;NA;NA
15;2021-01-01T22:00:00Z;19,0;0,0;59,0;948,6;1;1,0;18,4;19,7;132;NA;NA
15;2021-01-01T23:00:00Z;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15;2021-01-02T00:00:00Z;15,7;0,0;72,1;949,4;1;0,0;15,0;16,6;145;1154,90;NA
15;2021-01-02T01:00:00Z;14,5;0,0;78,5;949,7;1;0,0;14,1;14,9;187;NA;NA
15;2021-01-02T02:00:00Z;13,8;0,0;82,2;949,3;1;0,0;13,4;14,1;197;NA;NA
15;2021-01-02T03:00:00Z;13,0;0,0;86,7;949,2;1;0,0;12,7;13,2;160;NA;NA
15;2021-01-02T04:00:00Z;12,6;0,0;88,4;949,1;1;0,5;12,4;12,7;157;NA;NA
15;2021-01-02T05:00:00Z;12,5;0,0;88,0;949,3;1;0,0;12,3;12,8;314;NA;NA
15;2021-01-02T06:00:00Z;12,2;0,0;90,2;949,7;8;0,0;12,2;12,4;213;NA;NA
15;2021-01-02T07:00:00Z;13,5;0,0;87,7;950,2;182;0,0;12,3;14,2;213;NA;NA
15;2021-01-02T08:00:00Z;16,2;0,0;78,1;950,6;396;0,5;14,7;18,4;191;NA;NA
15;2021-01-02T09:00:00Z;19,6;0,0;64,4;950,2;611;0,5;18,3;20,9;261;NA;NA
15;2021-01-02T10:00:00Z;21,3;0,0;56,8;950,1;807;1,5;20,6;22,5;223;NA;NA
15;2021-01-02T11:00:00Z;23,9;0,0;48,8;949,9;1006;2,5;22,9;24,5;206;NA;NA
15;2021-01-02T12:00:00Z;25,2;0,0;43,7;949,8;1109;2,5;23,8;26,2;230;NA;NA
15;2021-01-02T13:00:00Z;26,9;0,0;39,5;949,7;1119;3,5;26,1;27,6;240;NA;NA
15;2021-01-02T14:00:00Z;27,6;0,0;36,1;949,4;1103;3,5;27,3;28,4;254;NA;NA
15;2021-01-02T15:00:00Z;28,3;0,0;33,2;949,2;1052;4,0;27,6;28,9;263;NA;NA
15;2021-01-02T16:00:00Z;27,9;0,0;34,6;948,9;881;3,5;27,1;28,7;248;NA;NA
15;2021-01-02T17:00:00Z;28,8;0,0;32,8;948,0;699;3,5;28,3;29,6;281;NA;NA
15;2021-01-02T18:00:00Z;28,2;0,0;33,1;947,5;507;3,0;27,1;29,1;265;NA;NA
15;2021-01-02T19:00:00Z;26,5;0,0;36,1;947,6;294;3,0;25,2;27,6;263;NA;NA
15;2021-01-02T20:00:00Z;23,3;0,0;42,3;948,6;91;2,5;21,3;25,1;264;NA;NA
15;2021-01-02T21:00:00Z;18,8;0,0;56,1;949,4;1;1,5;17,0;20,3;160;NA;NA
15;2021-01-02T22:00:00Z;15,9;0,0;68,7;949,9;1;1,0;15,5;16,4;154;NA;NA
15;2021-01-02T23:00:00Z;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15;2021-01-03T00:00:00Z;13,7;0,0;80,1;950,0;1;0,0;13,4;13,8;195;1165,40;NA
15;2021-01-03T01:00:00Z;13,1;0,0;83,3;949,7;1;0,0;12,8;13,3;194;NA;NA
15;2021-01-03T02:00:00Z;12,6;0,0;86,1;949,1;1;0,0;12,5;12,7;194;NA;NA
15;2021-01-03T03:00:00Z;12,3;0,0;87,8;948,7;1;0,0;12,3;12,4;194;NA;NA
