station_id;fecha_hora;temp_promedio_aire;precipitacion_horaria;humed_rel_promedio;presion_atmosferica;radiacion_solar_max;veloc_max_viento;temp_minima;temp_maxima;direccion_del_viento;grados_dia;horas_frio
22;2021-01-01T03:00:00Z;16,3;0,0;52,0;912,8;0;0,0;16,1;16,7;275;NA;NA
22;2021-01-01T04:00:00Z;15,9;0,0;52,5;913,2;0;0,0;15,8;16,1;275;NA;NA
22;2021-01-01T05:00:00Z;16,6;0,0;51,8;913,6;0;0,0;16,2;16,8;275;NA;NA
22;2021-01-01T06:00:00Z;16,1;0,0;55,5;914,5;5;0,0;15,8;16,5;275;NA;NA
22;2021-01-01T07:00:00Z;15,8;0,0;57,5;915,3;77;0,0;15,3;17,2;275;NA;NA
22;2021-01-01T08:00:00Z;20,3;0,0;50,8;915,8;306;0,0;19,1;21,1;275;NA;NA
22;2021-01-01T09:00:00Z;22,8;0,0;45,5;915,7;499;0,0;22,0;23,4;275;NA;NA
22;2021-01-01T10:00:00Z;24,5;0,0;42,0;915,6;679;0,4;23,8;25,1;240;NA;NA
22;2021-01-01T11:00:00Z;26,5;0,0;37,8;915,3;826;0,0;25,4;27,8;240;NA;NA
22;2021-01-01T12:00:00Z;28,8;0,0;32,0;914,9;898;0,0;28,2;29,4;262;NA;NA
22;2021-01-01T13:00:00Z;31,0;0,0;29,0;914,6;935;0,0;30,1;31,6;242;NA;NA
22;2021-01-01T14:00:00Z;32,8;0,0;26,0;914,0;935;0,0;32,2;33,3;225;NA;NA
22;2021-01-01T15:00:00Z;33,6;0,0;24,5;913,3;874;0,4;33,3;34,1;265;NA;NA
22;2021-01-01T16:00:00Z;34,1;0,0;22,5;912,9;758;1,8;33,9;34,2;226;NA;NA
22;2021-01-01T17:00:00Z;32,8;0,0;25,8;912,3;610;0,0;32,3;33,4;255;NA;NA
22;2021-01-01T18:00:00Z;31,3;0,0;30,0;912,0;434;0,0;30,8;31,8;255;NA;NA
22;2021-01-01T19:00:00Z;29,9;0,0;31,8;912,2;241;0,0;28,9;30,7;252;NA;NA
22;2021-01-01T20:00:00Z;27,1;0,0;36,5;912,8;49;0,0;25,9;28,2;236;NA;NA
22;2021-01-01T21:00:00Z;22,9;0,0;47,2;913,4;0;0,0;21,2;24,9;236;NA;NA
22;2021-01-01T22:00:00Z;19,7;0,0;54,8;914,1;0;0,0;18,9;20,5;236;NA;NA
22;2021-01-01T23:00:00Z;18,5;0,0;57,3;914,4;0;0,0;18,1;18,7;236;NA;NA
22;2021-01-02T00:00:00Z;17,4;0,0;58,8;914,4;0;0,0;17,1;17,8;236;961,55;NA
22;2021-01-02T01:00:00Z;16,3;0,0;64,2;914,5;0;0,0;15,9;16,7;236;NA;NA
22;2021-01-02T02:00:00Z;15,7;0,0;67,0;914,6;0;0,0;15,0;16,4;236;NA;NA
22;2021-01-02T03:00:00Z;14,3;0,0;72,8;914,4;0;0,0;13,9;14,7;236;NA;NA
22;2021-01-02T04:00:00Z;13,3;0,0;74,2;914,1;0;0,0;13,1;13,7;236;NA;NA
22;2021-01-02T05:00:00Z;12,9;0,0;74,8;914,4;0;0,0;12,6;13,1;236;NA;NA
22;2021-01-02T06:00:00Z;12,0;0,0;79,2;914,9;0;0,0;11,8;12,3;236;NA;NA
22;2021-01-02T07:00:00Z;12,6;0,0;82,2;915,6;32;0,0;12,1;13,1;236;NA;NA
22;2021-01-02T08:00:00Z;14,2;0,0;79,0;916,3;91;0,0;13,3;15,4;236;NA;NA
22;2021-01-02T09:00:00Z;18,9;0,0;63,5;916,3;503;0,0;17,4;19,8;236;NA;NA
22;2021-01-02T10:00:00Z;22,8;0,0;52,5;915,6;682;0,0;21,4;23,7;236;NA;NA
