station_id;fecha_hora;temp_promedio_aire;precipitacion_horaria;humed_rel_promedio;presion_atmosferica;radiacion_solar_max;veloc_max_viento;temp_minima;temp_maxima;direccion_del_viento;grados_dia;horas_frio
3;2021-01-01T03:00:00Z;16,7;0,0;59,2;887,2;1;0,0;16,4;16,8;274;NA;NA
3;2021-01-01T04:00:00Z;15,8;0,0;61,4;887,5;1;0,0;15,5;16,3;274;NA;NA
3;2021-01-01T05:00:00Z;15,7;0,0;66,6;888,1;1;0,7;14,9;16,3;355;NA;NA
3;2021-01-01T06:00:00Z;14,8;0,0;69,7;888,6;2;0,0;14,5;15,0;1;NA;NA
3;2021-01-01T07:00:00Z;15,2;0,0;69,6;888,9;26;0,0;14,6;15,8;1;NA;NA
3;2021-01-01T08:00:00Z;20,6;0,0;54,3;888,9;294;0,0;18,5;23,0;358;NA;NA
3;2021-01-01T09:00:00Z;24,7;0,0;40,5;888,4;494;0,3;23,5;26,7;341;NA;NA
3;2021-01-01T10:00:00Z;28,2;0,0;33,7;887,7;681;1,0;26,9;29,3;358;NA;NA
3;2021-01-01T11:00:00Z;30,9;0,0;29,2;886,9;839;1,7;29,9;31,7;351;NA;NA
3;2021-01-01T12:00:00Z;32,3;0,0;26,3;886,2;939;2,7;31,7;32,9;10;NA;NA
3;2021-01-01T13:00:00Z;33,4;0,0;23,5;885,6;972;3,0;33,2;33,8;13;NA;NA
3;2021-01-01T14:00:00Z;33,9;0,0;22,4;884,6;968;3,0;33,5;34,2;17;NA;NA
3;2021-01-01T15:00:00Z;33,2;0,0;25,0;883,9;917;3,3;33,0;33,4;14;NA;NA
3;2021-01-01T16:00:00Z;33,8;0,0;22,6;883,7;796;3,0;33,5;34,4;8;NA;NA
3;2021-01-01T17:00:00Z;32,9;0,0;24,3;883,3;631;2,7;32,4;33,4;10;NA;NA
3;2021-01-01T18:00:00Z;30,8;0,0;27,2;883,7;386;3,0;29,6;31,5;11;NA;NA
3;2021-01-01T19:00:00Z;27,6;0,0;31,5;884,6;32;3,0;26,3;28,8;357;NA;NA
3;2021-01-01T20:00:00Z;25,1;0,0;37,2;885,4;14;2,3;24,5;25,8;21;NA;NA
